AverageDiscountedReturn,LossBefore,dLoss,LossAfter,AveragePolicyStd,Entropy,MinReturn,AbsLearnSignal,StdReturn,Iteration,ExplainedVariance,MaxReturn,MeanKLBefore,NumTrajs,AverageReturn,Perplexity,MeanKL
-72.2743161477,-4.22358524847e-17,0.020564254257,-0.020564254257,0.415820581076,1.08281948446,-160.277943485,0.534816480407,26.0703616703,1236,0.741630219992,-36.1335553246,0.0,46,-99.4548030715,2.95299374466,0.00999517117063
-75.2781114068,3.81243148438e-17,0.0184257711404,-0.0184257711404,0.414692623894,1.07739220335,-149.049729611,0.628893825903,20.492193525,1237,0.790050660344,-37.7154170962,0.0,43,-104.857766318,2.93701042968,0.00640193015018
-74.5690472828,5.36109089106e-17,0.0244560286503,-0.0244560286503,0.414926148381,1.07847471443,-236.963033621,0.47789594994,28.1513668611,1238,0.65478324214,-45.4105643391,0.0,45,-102.848656817,2.94019149749,0.00996796362383
-75.5223477667,-9.83832998222e-17,0.0179480896458,-0.0179480896458,0.414080206909,1.07436707054,-161.748534151,0.660227569525,19.369304038,1239,0.749491365345,-57.2029787865,0.0,44,-104.905745228,2.92813900846,0.00650746861625
-74.4861148804,-3.92217458687e-16,0.0167017668353,-0.0167017668353,0.412967367363,1.06895813358,-146.087306349,0.600943796936,17.1504054957,1240,0.828529624845,-37.6270240174,0.0,44,-102.381311751,2.91234364572,0.0064252189807
-77.2920742026,-1.10074088557e-16,0.0188731728133,-0.0188731728133,0.411668389069,1.06270282158,-139.198022031,0.647538832826,15.2188442471,1241,0.898012006729,-37.8945576127,0.0,42,-107.693183313,2.89418288738,0.00984633109732
-75.3665012294,-1.08900463555e-16,0.0206381335852,-0.0206381335852,0.411015593331,1.05956878357,-156.171945352,0.589088071652,17.2982760662,1242,0.844235281218,-57.8620775119,0.0,42,-105.347886173,2.88512660698,0.00992164392218
-75.8210554329,3.10274616522e-17,0.0215429448428,-0.0215429448428,0.410779704861,1.05843598482,-149.72727327,0.550225180451,16.1250372696,1243,0.887714230283,-42.8785940141,0.0,42,-104.67388829,2.88186018963,0.00964958342438
-75.639535745,-9.22879807359e-17,0.0216409609338,-0.0216409609338,0.41010878981,1.05517220018,-166.199665013,0.544705395834,22.7652752311,1244,0.785609857674,-37.484044398,0.0,44,-103.345538653,2.87246975113,0.00657757797133
-77.7858598404,-1.32258947118e-16,0.0153552227521,-0.0153552227521,0.409938668645,1.05433902153,-152.547469727,0.628387061863,18.8171642452,1245,0.851336322284,-38.9144690992,0.0,42,-107.90134472,2.87007746739,0.00646556081736
-73.9363239866,-1.36044685009e-16,0.0220274606267,-0.0220274606267,0.408632211361,1.04791175461,-137.048246907,0.609283430216,16.8174916171,1246,0.796053042175,-39.7729902446,0.0,44,-101.873412401,2.85168986773,0.00995215537961
-76.5012847353,-1.84076223369e-16,0.0168418372702,-0.0168418372702,0.408309230585,1.0463909994,-153.502208143,0.632043668003,14.6504567627,1247,0.883055446603,-73.7485062449,0.0,41,-106.683286867,2.84735644139,0.00658843800077
-76.2917767879,-1.0681253486e-16,0.0213229537466,-0.0213229537466,0.408319366869,1.0464632373,-171.354308443,0.567439252544,24.47526557,1248,0.798852959068,-32.0964741082,0.0,44,-105.146129492,2.84756213587,0.00999853535223
-77.1591810339,9.91513933728e-18,0.0159344359529,-0.0159344359529,0.409131146407,1.05041914105,-162.811722643,0.631068233447,20.1883058036,1249,0.830400165525,-45.6411884436,0.0,43,-107.307951042,2.858849128,0.00643476344763
-76.8916114943,7.1879912372e-17,0.0231674559462,-0.0231674559462,0.409349335409,1.05149608582,-193.797913975,0.611029039416,18.7499722961,1250,0.83516577693,-66.276542518,0.0,42,-107.168415015,2.86192960907,0.00984819077531
-74.9996601337,1.0555498294e-16,0.025643698713,-0.025643698713,0.409028446986,1.04992151954,-146.189101138,0.590564535987,21.5721462328,1251,0.83367631303,-38.0261421142,0.0,43,-104.496373877,2.8574268571,0.00993513312435
-74.6018123352,5.09923196523e-17,0.0161111103102,-0.0161111103102,0.408519981504,1.0474374522,-140.241038106,0.633979809846,14.2210306244,1252,0.893242245258,-78.8652824433,0.0,41,-104.439310078,2.85033762505,0.00641631585267
-76.293268019,4.64212857769e-17,0.0190375650946,-0.0190375650946,0.407956922165,1.04466715564,-179.521657389,0.590708920316,22.0331577236,1253,0.831784115235,-36.5968463385,0.0,43,-106.20640344,2.84245227198,0.00642261354828
-75.691832598,-5.15401391666e-17,0.0189978388077,-0.0189978388077,0.408587041054,1.04777643964,-165.361866053,0.60865547636,17.3088224978,1254,0.880135239952,-57.1622563833,0.0,42,-104.529952218,2.8513040175,0.00648499223808
-79.9367177404,-7.27931803734e-17,0.0216963349183,-0.0216963349183,0.408278177578,1.04626086342,-167.239573842,0.623687434195,22.567427139,1255,0.800121301104,-39.6093019291,0.0,43,-112.035532039,2.84698592197,0.00981259160759
-77.1282454438,4.73561275476e-18,0.0194718839194,-0.0194718839194,0.409100715322,1.05028756316,-167.897269632,0.694156957693,13.7189551196,1256,0.912147493029,-87.4117971486,0.0,41,-108.582429493,2.85847299142,0.00992328172258
-74.141301361,2.03531642923e-16,0.0254258890104,-0.0254258890104,0.408977567242,1.04968554989,-147.165003281,0.563409435506,21.079389613,1257,0.815187298639,-37.1205285253,0.0,43,-102.932909128,2.85675267063,0.0099934564871
-72.6111477619,-6.21131395459e-17,0.0217100603606,-0.0217100603606,0.410801449512,1.05858097738,-128.3594311,0.532433091092,20.0941003345,1258,0.815454106748,-33.9648291438,0.0,45,-99.3700615982,2.88227806821,0.00993166138154
-77.7952877248,-1.36965634685e-16,0.0163373112966,-0.0163373112966,0.411861756003,1.06373040043,-196.359822962,0.575026813117,23.7646284121,1259,0.762711477473,-52.9817323133,0.0,42,-108.217616739,2.89715841706,0.00640612660907
-73.3621710229,7.76441819336e-17,0.0201821905863,-0.0201821905863,0.412045459608,1.06462242176,-151.026374602,0.59891369105,21.1606126606,1260,0.761779137216,-33.7857630749,0.0,45,-101.238907363,2.89974389713,0.00971432581127
-78.1869340235,3.35854674147e-17,0.0171787561517,-0.0171787561517,0.411108743205,1.06007172045,-160.592245054,0.636217523131,24.6648059623,1261,0.736995900083,-43.9203091023,0.0,44,-108.482510424,2.88657800852,0.00644442381991
-74.2668600204,-1.00455251048e-16,0.016568196417,-0.016568196417,0.411346202141,1.06122711797,-173.270473224,0.588593894908,25.5324818198,1262,0.785164917278,-34.3759203181,0.0,44,-103.305668058,2.88991508105,0.0064732960177
-77.9659054872,-8.72298466514e-18,0.0214212220059,-0.0214212220059,0.410649448879,1.05782770503,-172.481431419,0.620677563193,24.4037462909,1263,0.834383108496,-27.3155789932,0.0,43,-107.939679345,2.88010774535,0.00989408112585
-75.4699832579,-1.41099327543e-16,0.0222956948996,-0.0222956948996,0.409486009094,1.05214873061,-164.025715154,0.561542797061,22.1540673257,1264,0.760270615756,-42.8950330892,0.0,44,-104.804558812,2.86379804216,0.0095724315492
-70.6591893483,-2.69397961099e-17,0.0164298434759,-0.0164298434759,0.40964627815,1.05293322112,-129.467934899,0.556714011454,19.5242775681,1265,0.811248061057,-30.8143555039,0.0,44,-97.4981777373,2.86604554601,0.00655249244904
-73.4109954854,-9.67493261705e-17,0.0206455695161,-0.0206455695161,0.408936811268,1.04946473292,-137.200276729,0.592099736089,23.6567795403,1266,0.778148528882,-30.5022603815,0.0,46,-100.043283263,2.8561219208,0.00992433772037
-72.0374162959,-5.76451295861e-17,0.0183239587718,-0.0183239587718,0.408471595488,1.04719316963,-138.839564954,0.551053095708,20.632669109,1267,0.806386569029,-43.58655455,0.0,44,-99.092401497,2.84964142232,0.0064495875374
-75.752722318,-1.23517785962e-16,0.0177305629026,-0.0177305629026,0.407836657503,1.04407935566,-172.918003841,0.579843050265,17.9659963439,1268,0.787614180134,-60.1679496624,0.0,43,-104.667913809,2.84078196954,0.00640756880708
-78.3724029047,-2.55746836322e-17,0.0203075828926,-0.0203075828926,0.407574857928,1.0427662981,-170.691175452,0.582501125514,20.4321156266,1269,0.839553806139,-36.260813268,0.0,42,-109.497906461,2.83705430714,0.00641214655173
-72.9819864042,8.39638949984e-17,0.0166780378619,-0.0166780378619,0.407512413868,1.0424767674,-140.741527307,0.596782573331,20.4971713737,1270,0.832814578621,-30.0909657029,0.0,44,-100.402234611,2.83623301174,0.00645956951177
-74.038983351,2.39644178866e-16,0.019441751812,-0.019441751812,0.406957601531,1.03975406029,-140.363345309,0.585382308368,19.5356939091,1271,0.741177577297,-44.2171202793,0.0,44,-102.441655689,2.82852128311,0.0099344878492
-72.2284362501,-5.28470536063e-16,0.0163392011096,-0.0163392011096,0.406853040438,1.03926878299,-150.138216829,0.563173479836,19.992519593,1272,0.804588041571,-39.1939114033,0.0,45,-98.7152684475,2.82714899893,0.00649435518626
-74.5807146127,-6.85120551547e-17,0.0191548075679,-0.0191548075679,0.40691392153,1.03956950092,-175.92308697,0.602247070487,26.5233174905,1273,0.759930260948,-39.612032636,0.0,44,-104.58784395,2.82799930116,0.00642730155475
-73.1464016248,-1.07356213618e-16,0.0177528645581,-0.0177528645581,0.40732126863,1.04156982731,-149.000598588,0.632396361818,23.3501831697,1274,0.774086157863,-36.365788842,0.0,45,-100.755216227,2.83366188442,0.00641931802617
-76.2245116032,-1.46869299548e-16,0.0209018476925,-0.0209018476925,0.408245707537,1.04609359787,-131.717940357,0.694486796193,11.051208177,1275,0.925926760934,-89.1061673647,0.0,41,-106.877567735,2.84650975914,0.00990983133137
-74.8577399679,-5.70372309902e-17,0.0223019174366,-0.0223019174366,0.408826212716,1.04894088205,-144.167182695,0.584199312758,20.2750145108,1276,0.805481375984,-47.6520519237,0.0,45,-102.768184137,2.85462613067,0.00977761712276
-74.4914351956,-1.21799954763e-16,0.0155446302536,-0.0155446302536,0.410069147646,1.05498510401,-126.930164322,0.577386480136,16.5507897193,1277,0.854070331659,-40.9525434822,0.0,43,-102.537895692,2.87193237332,0.0064513668511
-72.051462042,1.74127412021e-16,0.0144354037436,-0.0144354037436,0.408889932739,1.04919842611,-144.689066685,0.565890109832,19.0773866212,1278,0.790814435393,-35.5602940898,0.0,45,-98.5726070857,2.85536141734,0.00652434757676
-76.052696553,-9.1488557397e-17,0.0229525831581,-0.0229525831581,0.408766885782,1.0486165974,-146.359577453,0.611272368735,19.4388366278,1279,0.84230090125,-45.2246099509,0.0,43,-104.398335781,2.8537005693,0.00986700466218
-75.836963895,-5.32004653795e-17,0.0183376709451,-0.0183376709451,0.409867629915,1.05401004357,-150.584588743,0.58328729965,15.9502604467,1280,0.850929975659,-41.2137847334,0.0,43,-105.016861724,2.86913343044,0.00644093972877
-75.7244107906,6.80086765392e-17,0.0214203716419,-0.0214203716419,0.409455758951,1.05199970487,-180.738394667,0.565106665719,21.063115156,1281,0.831483898326,-44.7861068886,0.0,43,-104.874826932,2.86337129434,0.00967485382831
-78.2135769466,1.66858793774e-16,0.0194945822257,-0.0194945822257,0.409517836475,1.05230460196,-168.309318841,0.627839702577,17.8148928554,1282,0.873529722619,-57.5464193378,0.0,42,-108.950018034,2.86424446104,0.00981171146665
-73.6019374148,-3.76857527912e-17,0.0169616019913,-0.0169616019913,0.409515052847,1.05228587459,-137.639582022,0.633083652191,17.5344612018,1283,0.809573766649,-43.2009308324,0.0,44,-101.804327062,2.86419082176,0.00644842814841
-76.2171564466,1.27452483995e-16,0.0208586911606,-0.0208586911606,0.409229061966,1.05088628747,-183.76065055,0.572549820707,27.7712264125,1284,0.752302386032,-26.049206602,0.0,44,-105.795886499,2.86018494112,0.00646887310348
-71.394401722,-1.45566223988e-16,0.0163924322665,-0.0163924322665,0.409301560791,1.05124185041,-132.337925589,0.613208995445,22.4935916974,1285,0.730010308393,-33.0904999575,0.0,46,-97.6835968986,2.86120209773,0.00641705633712
-72.8546802468,-3.54975272187e-17,0.0212184476507,-0.0212184476507,0.408792455414,1.04876001965,-157.857098599,0.572471889435,24.0350517965,1286,0.745888757856,-36.0943549928,0.0,46,-99.6350402334,2.85410988282,0.00983037696484
-75.2591686079,5.52627478074e-17,0.0207686303606,-0.0207686303606,0.40843522264,1.04701621555,-139.888554805,0.614767135718,20.3012033989,1287,0.831917430575,-35.8167220798,0.0,43,-103.783637254,2.84913721124,0.00986583404879
-76.0112178864,-1.46720925836e-17,0.0179508317114,-0.0179508317114,0.408066715342,1.04517009143,-145.048658016,0.557430918874,22.2480702124,1288,0.789534449324,-38.9964577615,0.0,43,-104.991246537,2.8438822025,0.00991390656187
-78.0574150345,7.81592627597e-17,0.0179410313519,-0.0179410313519,0.408762228549,1.04860133739,-192.367646383,0.57015783433,22.7137039406,1289,0.772378540906,-50.3542461778,0.0,43,-107.949521162,2.85365702215,0.00641550727791
-75.3279993183,1.29898765321e-16,0.0187415296736,-0.0187415296736,0.409372026123,1.05157929183,-143.522329551,0.649071739711,17.4269857021,1290,0.842206190786,-36.0987394543,0.0,43,-104.474574236,2.86216774874,0.0064142731917
-76.3074650361,-4.67578958475e-17,0.0177457772423,-0.0177457772423,0.409482804743,1.05211284441,-144.134725913,0.551533986006,17.3826424742,1291,0.843041794581,-40.0906925797,0.0,43,-105.091071246,2.86369527319,0.00642620814439
-74.853621279,1.72452430457e-17,0.0232108424622,-0.0232108424622,0.409602463461,1.05267112615,-159.654710159,0.552183011592,13.8787194556,1292,0.849172626223,-66.1624976635,0.0,42,-103.641181733,2.86529446831,0.00994273441098
-77.2227566687,-5.83856880448e-17,0.0177845378801,-0.0177845378801,0.409189389589,1.05059570599,-165.516259522,0.609425399137,18.0169108649,1293,0.81036831466,-71.7717304469,0.0,43,-106.709846851,2.85935394509,0.00641540459246
-76.5330823984,-1.15349821849e-16,0.0177729541009,-0.0177729541009,0.409162951518,1.05042511667,-150.625338253,0.648486948924,16.8901986996,1294,0.864328132038,-68.93369573,0.0,41,-106.748404824,2.85886621146,0.00643294892409
-76.9232800629,2.8230889848e-17,0.0167533366374,-0.0167533366374,0.408740039764,1.04832336757,-157.336788849,0.647566363767,14.1552170888,1295,0.899563486041,-91.7887250497,0.0,40,-108.310592449,2.85286390184,0.00644725300654
-77.8055103895,-1.82082282031e-16,0.0201448568609,-0.0201448568609,0.408575297303,1.04755967987,-156.881915158,0.62669424325,16.8031870927,1296,0.836792907171,-61.776049848,0.0,43,-107.547287365,2.85068603648,0.00992724864
-75.1309157766,3.49919495174e-17,0.0169414921393,-0.0169414921393,0.408097915302,1.04522274891,-176.938678315,0.568920708619,20.0898594035,1297,0.810929287209,-41.0712658137,0.0,43,-103.648929066,2.84403195812,0.00640295819562
-77.4111679815,1.4208211327e-17,0.023632836683,-0.023632836683,0.408375804157,1.04658774957,-181.407320098,0.571719617861,25.0706578796,1298,0.761619048687,-28.8706252843,0.0,44,-106.334667553,2.84791671435,0.00982045370732
-74.3113884197,1.00254993647e-16,0.0228674875821,-0.0228674875821,0.407544128458,1.04249712824,-147.502037437,0.592346206334,17.4927788649,1299,0.836827626987,-47.338209962,0.0,42,-103.783367705,2.8362907604,0.00990816312414
-74.4399913979,-1.05821940893e-16,0.0240717908953,-0.0240717908953,0.407854124439,1.04393836028,-130.761806199,0.632724636388,18.2980295849,1300,0.846290592421,-31.28350845,0.0,43,-104.086112706,2.84038146064,0.00998818916136
-76.9158558603,-2.1993493379e-17,0.0174935937709,-0.0174935937709,0.407335534601,1.0413358441,-154.243580035,0.621523971839,17.5992762435,1301,0.822511578468,-52.196694137,0.0,43,-106.697086451,2.83299893267,0.00644172844817
-79.7642948571,-3.70369226031e-16,0.0209587348907,-0.0209587348907,0.406959668552,1.03951725438,-167.944126769,0.593448829757,18.2494556229,1302,0.855190810795,-69.1947099982,0.0,42,-110.406110417,2.82785155184,0.00992600990616
-74.4247062618,-6.09454293743e-17,0.0202176689863,-0.0202176689863,0.407815122529,1.04369958438,-179.365991277,0.57435880749,23.8451074886,1303,0.748898903604,-31.0816408003,0.0,45,-102.746055291,2.83970332697,0.00646269308996
-76.4375155336,-5.96961340364e-17,0.018815026714,-0.018815026714,0.408214066826,1.04564136236,-143.057945066,0.632827192917,16.0355860875,1304,0.834562979747,-52.7145389418,0.0,43,-105.625386735,2.84522275737,0.00999761427281
-78.2280129705,6.54427289351e-18,0.0214836896272,-0.0214836896272,0.40695996388,1.03941620143,-173.133496328,0.613156844175,17.9664430647,1305,0.843997367016,-72.0220617294,0.0,42,-109.319828057,2.82756580354,0.00997018411275
-77.1191868505,-1.31282148713e-16,0.0211764577422,-0.0211764577422,0.405837474611,1.03398897149,-184.91000125,0.556782672777,20.9143342603,1306,0.81246078496,-47.5020138861,0.0,43,-105.892593773,2.81226152125,0.00986366957227
-77.2662101212,-4.01616313341e-17,0.0135814593557,-0.0135814593557,0.405715238278,1.0333245938,-146.01246338,0.655855202822,13.7295889102,1307,0.903811802741,-72.9659852758,0.0,41,-108.127095069,2.81039373796,0.00644599442263
-79.0227364933,-1.26433002908e-16,0.016306430024,-0.016306430024,0.405498548411,1.03233235108,-152.873255045,0.682141385824,16.5454622463,1308,0.852736303878,-74.425629373,0.0,42,-110.483046744,2.80760652825,0.00642295028747
-78.1925880063,-4.85062048835e-17,0.0241167270035,-0.0241167270035,0.405865382643,1.0341439077,-152.186361464,0.60462270761,17.7137621705,1309,0.864125111153,-42.1122146032,0.0,43,-107.553842122,2.81269727615,0.0099628853182
-77.6747017739,-1.86512891899e-16,0.019335227633,-0.019335227633,0.406405020262,1.03675299793,-170.802457749,0.618651489549,16.2818678355,1310,0.855951846829,-73.9028746883,0.0,41,-108.506924542,2.82004543897,0.00642768347221
-79.1493560696,-2.51723230913e-17,0.0238453559554,-0.0238453559554,0.406116451036,1.03538616508,-141.825392433,0.588695013499,17.1981333906,1311,0.870299171924,-34.8340027822,0.0,42,-110.73600118,2.81619354129,0.00995150932196
-74.8138148182,5.81145076153e-17,0.0184428559983,-0.0184428559983,0.406445163948,1.03703863671,-132.116429923,0.586230187797,19.9844154958,1312,0.807858016061,-53.2862613985,0.0,45,-102.667780637,2.82085106835,0.00962939515523
-77.5719248772,-2.95941441672e-17,0.018193067786,-0.018193067786,0.406019402378,1.03501112941,-156.227252774,0.622422783953,17.7436217236,1313,0.863258670209,-62.382657666,0.0,42,-108.013904923,2.81513756627,0.00651710334118
-75.6304850377,5.52212397227e-20,0.0155666946812,-0.0155666946812,0.406309247761,1.03638646013,-139.605812801,0.594976715309,11.2685075281,1314,0.873175587002,-66.5095050021,0.0,42,-104.354210664,2.81901197512,0.00642042163477
-77.5050003325,2.99927766388e-16,0.0219744003196,-0.0219744003196,0.405956204505,1.03461435932,-142.476591212,0.588979879521,14.1786086259,1315,0.882933621974,-60.0717153099,0.0,42,-106.854269764,2.81402082544,0.0099812115603
-72.1953131247,1.09398928027e-16,0.0178897702422,-0.0178897702422,0.405829065061,1.03404922217,-153.230514524,0.579389675368,19.8660142007,1316,0.755148164157,-44.9014815286,0.0,45,-99.1931501581,2.81243096702,0.00640770359945
-75.5542474218,-1.45275331416e-16,0.0249142808358,-0.0249142808358,0.405046813637,1.03015044954,-130.873732308,0.599637275741,20.0066849085,1317,0.820119036848,-37.155337662,0.0,44,-103.363042502,2.80148728546,0.00985733738379
-76.5932828947,7.73825172879e-17,0.0192975748148,-0.0192975748148,0.405804992445,1.0338983277,-142.965191974,0.598745496133,14.3189772536,1318,0.87700822126,-57.1349520379,0.0,41,-106.421590201,2.81200661875,0.00992098824172
-73.1998724386,-4.19772986851e-17,0.0257410364542,-0.0257410364542,0.405537269844,1.03267114987,-143.152911977,0.536447094027,21.8188511927,1319,0.812650469179,-20.233164209,0.0,44,-101.181016016,2.80855790311,0.00999276085261
-72.8882387519,2.32097589265e-17,0.0174908729407,-0.0174908729407,0.407295934845,1.04128900827,-131.501036045,0.599546668475,18.0933226873,1320,0.791962859399,-51.1904456146,0.0,46,-98.9905395405,2.83286624991,0.0064459169692
-75.9099864245,-7.90062459899e-17,0.0214289607235,-0.0214289607235,0.406352619823,1.03662217912,-133.777943037,0.676980134662,8.68592776518,1321,0.930929911912,-92.4207401177,0.0,40,-105.941442977,2.81967654812,0.00999327908732
-77.3369217039,1.62542904038e-16,0.0218925459779,-0.0218925459779,0.405938060697,1.03461715281,-147.268347886,0.63013944084,13.4223629432,1322,0.873477015153,-73.943296079,0.0,42,-107.304148453,2.8140286864,0.00992177558319
-75.675359268,-2.11225095527e-17,0.0151636361866,-0.0151636361866,0.405609979805,1.03301311531,-129.499554143,0.639307291385,13.8117528532,1323,0.875584146116,-58.2662476503,0.0,43,-104.647293737,2.80951849708,0.00647492220215
-78.7247697866,-3.6903531446e-17,0.0204202885163,-0.0204202885163,0.405588534013,1.03290754154,-203.897645613,0.557842306772,21.3722997704,1324,0.801443505325,-57.1219751611,0.0,42,-110.757039825,2.80922190126,0.00975131773676
-73.7187225268,-9.83657599818e-17,0.0166374075428,-0.0166374075428,0.406031408928,1.03515138237,-157.66212322,0.606690888142,20.278205137,1325,0.773698264799,-51.4618988699,0.0,43,-102.52421707,2.81553242533,0.00640157414354
-77.4145071025,-1.07052331104e-16,0.017331736908,-0.017331736908,0.406365007992,1.03679082621,-200.026742129,0.523323908965,19.7853730143,1326,0.796008801174,-61.1657187154,0.0,42,-107.41936059,2.82015211847,0.00649707391903
-74.9271227931,-2.92803039803e-17,0.0253671042696,-0.0253671042696,0.406026691384,1.03514478377,-123.282985647,0.61534662107,14.8316623518,1327,0.876737905936,-30.6970248253,0.0,42,-104.219434746,2.81551384684,0.00983041126757
-73.6581605226,1.60807965179e-16,0.0145417999033,-0.0145417999033,0.406079432102,1.03539145795,-139.620847428,0.567617185684,18.5952636067,1328,0.851184837083,-29.4268408509,0.0,44,-101.484418014,2.81620844705,0.00649180268242
-75.3726124236,-4.47093149094e-17,0.0168234858408,-0.0168234858408,0.405266881896,1.03141187527,-151.036279127,0.599172563386,20.5965831753,1329,0.814951981446,-28.6568526709,0.0,44,-103.973494682,2.8050233834,0.00653624019927
-75.6295114139,1.46990355613e-16,0.020475558512,-0.020475558512,0.404976902714,1.02996066251,-144.22559396,0.511384456996,22.2608661674,1330,0.836815367754,-28.4560022717,0.0,44,-103.976391647,2.80095564996,0.00645663965764
-78.2315819649,-2.50719895968e-16,0.0153964912714,-0.0153964912714,0.405532870488,1.03273215243,-167.25661263,0.584922463791,12.8354002411,1331,0.892765897014,-92.4402002527,0.0,41,-109.044344705,2.80872923754,0.00643892817645
-73.8645729546,8.58539962186e-17,0.0181446314277,-0.0181446314277,0.405470191645,1.03239884175,-165.682624671,0.552206595671,19.6957263877,1332,0.843834132942,-39.3163392354,0.0,43,-103.018179393,2.80779321409,0.00646381181483
-78.5292966445,-1.94392440545e-16,0.0155107426314,-0.0155107426314,0.406005270654,1.03502556079,-174.822502724,0.595857590423,19.6668628832,1333,0.842927259411,-72.6466192009,0.0,42,-108.863596734,2.81517819289,0.00645781131874
-79.898410817,-2.70885122864e-16,0.0217408051983,-0.0217408051983,0.405414263157,1.03212056769,-171.385375275,0.565226120285,19.5428731055,1334,0.837187606224,-52.9221506327,0.0,42,-110.485946812,2.80701198679,0.009855185873
-74.7101970645,-1.2243956261e-16,0.0194618216349,-0.0194618216349,0.40486559555,1.02941465888,-152.420909458,0.562524107353,21.5552075999,1335,0.821985749331,-37.3294570263,0.0,43,-103.416880087,2.79942673545,0.00644888996316
-76.0625733476,-1.2765523932e-16,0.0224880594009,-0.0224880594009,0.404377405731,1.02697436691,-174.010360528,0.548027270234,23.408659747,1336,0.752435889897,-48.7984395907,0.0,45,-104.167429496,2.79260364543,0.00994423801687
-74.2402430674,-8.89971326448e-17,0.0194944770027,-0.0194944770027,0.403751582834,1.02386435942,-146.528256854,0.593391264078,16.9689761521,1337,0.838903869035,-39.5326892882,0.0,43,-102.480633315,2.7839321184,0.00994820251555
-75.8589361732,-1.56955874293e-16,0.0193541390324,-0.0193541390324,0.402995300074,1.02010751027,-147.737713952,0.591921800901,17.1047689886,1338,0.853502810176,-56.1645148711,0.0,42,-105.316638375,2.77349292691,0.00646785723456
-78.3992598528,-5.93189974426e-17,0.0172846412933,-0.0172846412933,0.403652751461,1.02335518316,-147.707550921,0.651540739916,16.9142434054,1339,0.877459878907,-50.0199295053,0.0,42,-108.984962842,2.78251496709,0.00647791719794
-73.253316895,9.5938941775e-17,0.0254026744722,-0.0254026744722,0.403265775678,1.02143733472,-140.260559761,0.58625166149,21.934837277,1340,0.788032564632,-28.9012118724,0.0,45,-100.329713257,2.77718363907,0.00994627401456
-76.1276522416,-6.78614879269e-17,0.0212765763553,-0.0212765763553,0.403917052724,1.02464997496,-139.568980307,0.609658705492,18.9971457049,1341,0.851881128338,-44.6350464992,0.0,43,-105.07942209,2.78612007808,0.0099103114912
-80.4038416141,3.20848645775e-16,0.0191132442547,-0.0191132442547,0.4030992952,1.02064422786,-169.946543271,0.609221727669,20.0105673203,1342,0.826019636781,-60.0762246168,0.0,41,-112.275406192,2.77498190891,0.00646394776709
-77.0125745822,-2.66974411682e-16,0.0189159864317,-0.0189159864317,0.402583563099,1.01811434829,-166.459847315,0.562340281681,20.1972799282,1343,0.827971933996,-51.8334924471,0.0,43,-106.361500889,2.76797041172,0.00643803997213
-73.8824181563,5.62557121271e-17,0.0202245635267,-0.0202245635267,0.401715632358,1.01378333399,-149.114049454,0.56740019569,19.0042331176,1344,0.838158595884,-34.6661634487,0.0,43,-102.001485364,2.75600821522,0.00644991973887
-78.3333576339,-8.01605194486e-17,0.0197758161816,-0.0197758161816,0.40176560546,1.01402531534,-146.874552381,0.673326796996,11.2725727034,1345,0.918505411528,-89.521476951,0.0,41,-109.382371069,2.7566751985,0.00992100833083
-72.3805258389,-5.18434994112e-17,0.022577809593,-0.022577809593,0.400593430054,1.00814858115,-145.465819051,0.609209910091,22.0030160571,1346,0.727821203627,-39.3769824665,0.0,45,-98.8744231158,2.74052246026,0.00986252572418
-74.7071660369,5.06383995741e-18,0.0227499334155,-0.0227499334155,0.400750942451,1.00891437246,-131.978739019,0.599878352804,15.0236135831,1347,0.876954322911,-39.9277176117,0.0,43,-102.941237173,2.74262193231,0.00998694438907
-73.6755864374,9.53824726988e-17,0.019182104721,-0.019182104721,0.401480854877,1.01259283541,-165.683378334,0.52766101862,20.6151830587,1348,0.807076514133,-39.6120158977,0.0,44,-101.505563491,2.75272914359,0.00658626031832
-72.6280077795,-4.44281242496e-17,0.0225145952704,-0.0225145952704,0.401422010277,1.01226782088,-134.559854687,0.547040966425,19.0174710432,1349,0.853036206191,-34.0525067221,0.0,44,-99.7332789472,2.75183461199,0.00982963774044
-73.6366388584,1.5726332439e-16,0.0154058109305,-0.0154058109305,0.401388364276,1.012110243,-140.64370296,0.556252789644,20.4147281012,1350,0.776223001052,-38.4517308616,0.0,45,-101.040356363,2.75140101789,0.00640231664656
-74.9011447905,2.18887636842e-17,0.0181343653494,-0.0181343653494,0.401085535576,1.01059126822,-148.744844729,0.569109762344,22.1589836031,1351,0.764836575693,-42.3119555917,0.0,45,-102.860623575,2.74722488168,0.00648332016686
-77.2736717299,1.4477862261e-16,0.0170134286926,-0.0170134286926,0.401011077765,1.01020561528,-156.685370548,0.630668462323,22.9599536512,1352,0.790401120539,-32.0881514045,0.0,44,-106.898343725,2.74616561058,0.00644287318078
-72.6810101279,-3.63637477688e-17,0.0210197384133,-0.0210197384133,0.401195353009,1.01112380884,-164.45958323,0.549687962908,21.8069745167,1353,0.795878338906,-40.0113193603,0.0,45,-99.6230504943,2.74868828013,0.00644954074332
-73.4927721846,-1.19490737496e-16,0.0161193770248,-0.0161193770248,0.400263235012,1.00647581736,-143.351318654,0.619296265281,21.3589345493,1354,0.741097664621,-47.6418711702,0.0,47,-99.4899259874,2.73594204558,0.00661499145458
